Title,Location,Price,Link,Image,Info
1BHK flat for rent in west Delhi,"Subhash Nagar, Delhi","₹ 21,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-70-sq-ft-in-subhash-nagar-delhi-iid-1817824504,https://apollo.olx.in:443/v1/files/agm6f2whhfi1-IN/image;s=150x0;q=50;f=webp;,1 BHK - 1 Bathroom - 70 sqft
1 bhk for rent,"Rohini Sector 7, Delhi","₹ 16,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-540-sq-ft-in-rohini-sector-7-delhi-iid-1814920104,https://apollo.olx.in:443/v1/files/5f7x0489jn8t1-IN/image;s=150x0;q=50;f=webp;,1 BHK - 1 Bathroom - 540 sqft
1 bhk for rent Brand new frist entry,"Rohini Sector 7, Delhi","₹ 12,500",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-400-sq-ft-in-rohini-sector-7-delhi-iid-1815563068,https://apollo.olx.in:443/v1/files/pyclk4tjtcs41-IN/image;s=150x0;q=50;f=webp;,1 BHK - 1 Bathroom - 400 sqft
"1 BHK, FULLY FURNISHED FLOOR AVAILABLE FOR RENT IN KRISHNA PARK","Vikaspuri, Delhi","₹ 11,900",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-650-sq-ft-in-vikaspuri-delhi-iid-1769706465,https://apollo.olx.in:443/v1/files/5fkd1ivlldml2-IN/image;s=150x0;q=50;f=webp;,1 BHK - 1 Bathroom - 650 sqft
NO COMMISSION FULL FURNISHED FLOOR FOR RENT KRISHNA PARK Nr. RING ROAD,"Vikaspuri, Delhi","₹ 13,900",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-650-sq-ft-in-vikaspuri-delhi-iid-1786327502,https://apollo.olx.in:443/v1/files/zn7zbfdtftf7-IN/image;s=150x0;q=50;f=webp;,1 BHK - 2 Bathroom - 650 sqft
TWO BEDROOM FULL FURNISHED FLOOR FOR RENT,"Tilak Nagar, Delhi","₹ 14,000",https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-650-sq-ft-in-tilak-nagar-delhi-iid-1798565285,https://apollo.olx.in:443/v1/files/q8k7gga0j78z-IN/image;s=150x0;q=50;f=webp;,2 BHK - 1 Bathroom - 650 sqft
TWO BEDROOM WITH HALL FULL FURNISHED FLOOR FOR RENT,"Vikaspuri, Delhi","₹ 13,900",https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-650-sq-ft-in-vikaspuri-delhi-iid-1805739162,https://apollo.olx.in:443/v1/files/1py395g7r6fy1-ADVIN/image;s=150x0;q=50;f=webp;,2 BHK - 1 Bathroom - 650 sqft
TWO BEDROOMS WITH HALL FOR RENT IN VIKASPURI,"Vikaspuri, Delhi","₹ 16,900",https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-builder-floors-800-sq-ft-in-vikaspuri-delhi-iid-1813994090,https://apollo.olx.in:443/v1/files/u1gkuee97kye-IN/image;s=150x0;q=50;f=webp;,2 BHK - 1 Bathroom - 800 sqft
2 BHK/3ROOM FOR RENT IN KRISHNA PARK ON VIKASPURI OUTER RING ROAD,"Vikaspuri, Delhi","₹ 12,900",https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-750-sq-ft-in-vikaspuri-delhi-iid-1676546611,https://apollo.olx.in:443/v1/files/sb0aaeh3rotz1-IN/image;s=150x0;q=50;f=webp;,2 BHK - 1 Bathroom - 750 sqft
"2 ROOM SET/1BHK NEWLY RENOVATED , INDEPENDENT FLOOR FOR RENT MAIN ROAD","Vikaspuri, Delhi","₹ 8,900",https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-builder-floors-450-sq-ft-in-vikaspuri-delhi-iid-1673646017,https://apollo.olx.in:443/v1/files/eouqkvx5fdvl3-IN/image;s=150x0;q=50;f=webp;,1 BHK - 1 Bathroom - 450 sqft
